Date,Time,DateTime,days,Chlorophyll_RFU,Depth_m,fDOM_QSU,fDOM_RFU,ODO_PerSat,ODO_PerLocSat,ODO_mg_L,SpCond_uS_cm,TAL_PC_RFU,pH,Light_lux,Turbidity_FNU,Temp_C
3/31/2023,18:30:00,3/31/2023 18:30,4.1,0.71,0.327,23.68,7.9,114.6,117,11.34,126.3,0.5,8.04,447.2,2.31,15.859
3/31/2023,18:35:00,3/31/2023 18:35,4.1,0.74,0.326,23.68,7.9,114.4,116.8,11.32,126.3,0.52,8.03,300.88,2.15,15.856
3/31/2023,18:40:00,3/31/2023 18:40,4.1,0.7,0.324,23.66,7.89,114.9,117.4,11.38,126.3,0.52,8.05,338.24,2.4,15.851
3/31/2023,18:45:00,3/31/2023 18:45,4.11,0.68,0.324,23.68,7.9,114.7,117.2,11.36,126.4,0.48,8.04,191.04,2.42,15.857
3/31/2023,18:50:00,3/31/2023 18:50,4.11,0.72,0.325,23.59,7.87,114.6,117,11.34,126.4,0.54,8.03,110.48,2.41,15.856
3/31/2023,18:55:00,3/31/2023 18:55,4.11,0.76,0.324,23.65,7.89,114.9,117.3,11.37,126.4,0.53,8.04,55.6,2.25,15.851
3/31/2023,19:00:00,3/31/2023 19:00,4.12,0.8,0.323,23.62,7.88,114.7,117.1,11.35,126.4,0.51,8.03,25.98,2.16,15.856
3/31/2023,19:05:00,3/31/2023 19:05,4.12,0.87,0.322,23.69,7.9,114.5,116.9,11.33,126.4,0.6,8.03,13.57,2.03,15.868
3/31/2023,19:10:00,3/31/2023 19:10,4.13,0.77,0.322,23.69,7.9,114.1,116.5,11.29,126.5,0.54,8.02,5.86,2.41,15.884
3/31/2023,19:15:00,3/31/2023 19:15,4.13,0.71,0.321,23.63,7.88,113.8,116.2,11.26,126.4,0.54,8.01,4.04,2.65,15.872
3/31/2023,19:20:00,3/31/2023 19:20,4.13,0.82,0.321,23.57,7.86,113.8,116.2,11.26,126.6,0.56,7.99,1.61,2.9,15.881
3/31/2023,19:25:00,3/31/2023 19:25,4.14,0.75,0.325,23.66,7.89,113.9,116.3,11.27,126.5,0.52,8,0.2,2.15,15.885
3/31/2023,19:30:00,3/31/2023 19:30,4.14,0.69,0.325,23.7,7.91,113.9,116.3,11.26,126.6,0.51,8,0,2.21,15.887
3/31/2023,19:35:00,3/31/2023 19:35,4.14,0.65,0.323,23.71,7.91,113.4,115.8,11.21,126.6,0.5,8,0,1.99,15.905
3/31/2023,19:40:00,3/31/2023 19:40,4.15,0.71,0.322,23.63,7.88,113.5,115.8,11.22,126.6,0.51,7.99,0,2.22,15.914
3/31/2023,19:45:00,3/31/2023 19:45,4.15,0.68,0.325,23.63,7.88,113.9,116.3,11.26,126.7,0.51,8,0,2.58,15.892
3/31/2023,19:50:00,3/31/2023 19:50,4.15,0.77,0.322,23.69,7.9,114.1,116.5,11.28,126.7,0.55,8.01,0,2.7,15.881
3/31/2023,19:55:00,3/31/2023 19:55,4.16,0.79,0.324,23.73,7.91,114.1,116.5,11.29,126.8,0.54,8.01,0,2.22,15.876
3/31/2023,20:00:00,3/31/2023 20:00,4.16,0.75,0.322,23.73,7.92,114.2,116.6,11.3,126.8,0.52,8,0,2.36,15.868
3/31/2023,20:05:00,3/31/2023 20:05,4.16,0.76,0.322,23.71,7.91,113.6,116,11.23,126.8,0.54,8,0,2.41,15.899
3/31/2023,20:10:00,3/31/2023 20:10,4.17,0.74,0.323,23.67,7.9,113.8,116.2,11.26,127,0.57,8,0,2.26,15.885
3/31/2023,20:15:00,3/31/2023 20:15,4.17,0.67,0.322,23.65,7.89,113.3,115.7,11.2,127,0.52,7.99,0,2.26,15.901
3/31/2023,20:20:00,3/31/2023 20:20,4.17,0.64,0.323,23.67,7.9,113.5,115.9,11.23,127.1,0.5,7.99,0,2.2,15.89
3/31/2023,20:25:00,3/31/2023 20:25,4.18,0.72,0.321,23.71,7.91,113.2,115.6,11.19,127.1,0.54,7.98,0,2.02,15.9
3/31/2023,20:30:00,3/31/2023 20:30,4.18,0.67,0.319,23.64,7.89,112.9,115.3,11.16,127.2,0.56,7.97,0,2.22,15.897
3/31/2023,20:35:00,3/31/2023 20:35,4.18,0.75,0.318,23.62,7.88,112.9,115.3,11.16,127.2,0.59,7.97,0,2.25,15.897
3/31/2023,20:40:00,3/31/2023 20:40,4.19,0.7,0.318,23.62,7.88,112.7,115,11.14,127.2,0.51,7.97,0,2.37,15.9
3/31/2023,20:45:00,3/31/2023 20:45,4.19,0.6,0.318,23.7,7.91,112,114.3,11.07,127.1,0.52,7.95,0,2.07,15.9
3/31/2023,20:50:00,3/31/2023 20:50,4.19,0.67,0.316,23.64,7.89,112.4,114.8,11.12,127.2,0.51,7.95,0,2.21,15.891
3/31/2023,20:55:00,3/31/2023 20:55,4.2,0.79,0.316,23.52,7.85,112,114.4,11.08,127.3,0.54,7.94,0,2.62,15.881
3/31/2023,21:00:00,3/31/2023 21:00,4.2,0.75,0.314,23.59,7.87,111.8,114.2,11.06,127.1,0.52,7.93,0,2.22,15.891
3/31/2023,21:05:00,3/31/2023 21:05,4.2,0.66,0.313,23.61,7.88,111.4,113.8,11.02,127.1,0.52,7.92,0,2.23,15.899
3/31/2023,21:10:00,3/31/2023 21:10,4.21,0.7,0.31,23.6,7.87,111.3,113.6,11,127.1,0.49,7.92,0,2.1,15.895
3/31/2023,21:15:00,3/31/2023 21:15,4.21,0.6,0.307,23.58,7.87,110.7,113,10.94,127.1,0.51,7.9,0,1.92,15.908
3/31/2023,21:20:00,3/31/2023 21:20,4.22,0.66,0.31,23.59,7.87,110.3,112.6,10.9,127,0.52,7.89,0,1.99,15.905
3/31/2023,21:25:00,3/31/2023 21:25,4.22,0.64,0.307,23.53,7.85,109.9,112.2,10.87,127,0.5,7.88,0,2.02,15.906
3/31/2023,21:30:00,3/31/2023 21:30,4.22,0.66,0.306,23.54,7.85,109.6,111.9,10.83,126.9,0.54,7.86,0,2.26,15.898
3/31/2023,21:35:00,3/31/2023 21:35,4.23,0.7,0.305,23.56,7.86,109.3,111.6,10.8,127,0.53,7.85,0,1.99,15.901
3/31/2023,21:40:00,3/31/2023 21:40,4.23,0.75,0.308,23.52,7.84,108.6,110.9,10.74,127.1,0.54,7.83,0,3.13,15.905
3/31/2023,21:45:00,3/31/2023 21:45,4.23,0.63,0.309,23.48,7.83,108.3,110.5,10.7,127,0.51,7.82,0,2.61,15.908
3/31/2023,21:50:00,3/31/2023 21:50,4.24,0.77,0.309,23.53,7.85,108,110.3,10.68,127,0.55,7.81,0,2.05,15.908
3/31/2023,21:55:00,3/31/2023 21:55,4.24,0.77,0.304,23.51,7.84,107.8,110.1,10.66,127,0.56,7.81,0,2.02,15.91
3/31/2023,22:00:00,3/31/2023 22:00,4.24,0.69,0.306,23.51,7.84,107.7,109.9,10.64,126.9,0.49,7.8,0,2.04,15.907
3/31/2023,22:05:00,3/31/2023 22:05,4.25,0.63,0.303,23.55,7.85,107.5,109.7,10.63,127,0.54,7.8,0,2.27,15.91
3/31/2023,22:10:00,3/31/2023 22:10,4.25,0.69,0.301,23.55,7.85,107.6,109.8,10.63,127,0.51,7.8,0,2.13,15.909
3/31/2023,22:15:00,3/31/2023 22:15,4.25,0.64,0.305,23.53,7.85,107.7,110,10.64,127,0.5,7.81,0,2,15.924
3/31/2023,22:20:00,3/31/2023 22:20,4.26,0.66,0.306,23.55,7.85,107.3,109.6,10.61,127.1,0.51,7.8,0,1.86,15.921
3/31/2023,22:25:00,3/31/2023 22:25,4.26,0.69,0.307,23.5,7.84,107.6,109.8,10.63,127.2,0.52,7.8,0,2.06,15.924
3/31/2023,22:30:00,3/31/2023 22:30,4.26,0.65,0.303,23.55,7.86,107.5,109.8,10.63,127.3,0.52,7.81,0,2.13,15.927
3/31/2023,22:35:00,3/31/2023 22:35,4.27,0.66,0.302,23.52,7.84,107.4,109.6,10.61,127.3,0.49,7.81,0,2.08,15.932
3/31/2023,22:40:00,3/31/2023 22:40,4.27,0.61,0.302,23.56,7.86,107.3,109.6,10.6,127.3,0.5,7.8,0,1.89,15.937
3/31/2023,22:45:00,3/31/2023 22:45,4.27,0.61,0.299,23.56,7.86,107.2,109.5,10.59,127.4,0.51,7.8,0,2.61,15.94
3/31/2023,22:50:00,3/31/2023 22:50,4.28,0.8,0.298,23.59,7.87,107.1,109.4,10.58,127.4,0.52,7.79,0,1.71,15.946
3/31/2023,22:55:00,3/31/2023 22:55,4.28,0.66,0.3,23.5,7.84,106.7,109,10.54,127.5,0.51,7.78,0,2.14,15.948
3/31/2023,23:00:00,3/31/2023 23:00,4.28,0.65,0.3,23.54,7.85,106.8,109,10.55,127.5,0.52,7.78,0,1.83,15.952
3/31/2023,23:05:00,3/31/2023 23:05,4.29,0.6,0.307,23.57,7.86,106.4,108.7,10.51,127.5,0.53,7.77,0,1.85,15.963
3/31/2023,23:10:00,3/31/2023 23:10,4.29,0.65,0.304,23.56,7.86,106.3,108.6,10.5,127.4,0.54,7.77,0,1.91,15.961
3/31/2023,23:15:00,3/31/2023 23:15,4.3,0.74,0.302,23.57,7.86,106.4,108.6,10.51,127.4,0.54,7.77,0,2.07,15.964
3/31/2023,23:20:00,3/31/2023 23:20,4.3,0.66,0.297,23.55,7.86,106.5,108.8,10.52,127.4,0.51,7.78,0,1.77,15.962
3/31/2023,23:25:00,3/31/2023 23:25,4.3,0.62,0.296,23.55,7.86,106.5,108.7,10.52,127.3,0.51,7.78,0,1.82,15.969
3/31/2023,23:30:00,3/31/2023 23:30,4.31,0.66,0.296,23.55,7.86,106.4,108.7,10.51,127.3,0.49,7.78,0,1.79,15.976
3/31/2023,23:35:00,3/31/2023 23:35,4.31,0.74,0.297,23.63,7.88,106.2,108.5,10.49,127.3,0.52,7.78,0,1.74,15.984
3/31/2023,23:40:00,3/31/2023 23:40,4.31,0.68,0.295,23.54,7.85,106.3,108.6,10.5,127.3,0.52,7.78,0,1.81,15.977
3/31/2023,23:45:00,3/31/2023 23:45,4.32,0.68,0.292,23.56,7.86,106,108.2,10.46,127.3,0.52,7.76,0,1.7,15.979
3/31/2023,23:50:00,3/31/2023 23:50,4.32,0.75,0.295,23.59,7.87,105.7,107.9,10.43,127.3,0.51,7.76,0,1.7,15.987
3/31/2023,23:55:00,3/31/2023 23:55,4.32,0.59,0.294,23.56,7.86,105.7,108,10.44,127.3,0.51,7.76,0,1.97,15.987
4/1/2023,0:00:00,4/1/2023 0:00,4.33,0.62,0.295,23.59,7.87,105.1,107.3,10.37,127.3,0.48,7.74,0,1.94,15.995
4/1/2023,0:05:00,4/1/2023 0:05,4.33,0.62,0.294,23.58,7.86,104.5,106.7,10.31,127.4,0.51,7.73,0,1.82,16.003
4/1/2023,0:10:00,4/1/2023 0:10,4.33,0.66,0.295,23.6,7.87,103.4,105.6,10.2,127.5,0.48,7.69,0,1.64,16.024
4/1/2023,0:15:00,4/1/2023 0:15,4.34,0.58,0.297,23.61,7.88,105.3,107.6,10.39,127.3,0.5,7.76,0,1.68,16
4/1/2023,0:20:00,4/1/2023 0:20,4.34,0.68,0.298,23.62,7.88,105.4,107.6,10.39,127.3,0.54,7.76,0,1.82,16.005
4/1/2023,0:25:00,4/1/2023 0:25,4.34,0.7,0.299,23.57,7.86,105.3,107.5,10.39,127.3,0.54,7.75,0,2.06,16.005
4/1/2023,0:30:00,4/1/2023 0:30,4.35,0.58,0.3,23.61,7.88,105.2,107.4,10.38,127.4,0.5,7.75,0,1.74,16.013
4/1/2023,0:35:00,4/1/2023 0:35,4.35,0.76,0.302,23.6,7.87,104.9,107.1,10.34,127.4,0.58,7.74,0,1.87,16.014
4/1/2023,0:40:00,4/1/2023 0:40,4.35,0.66,0.301,23.57,7.86,104.7,106.9,10.33,127.4,0.52,7.74,0,1.69,16.024
4/1/2023,0:45:00,4/1/2023 0:45,4.36,0.69,0.3,23.59,7.87,104.1,106.3,10.27,127.5,0.5,7.73,0,1.55,16.025
4/1/2023,0:50:00,4/1/2023 0:50,4.36,0.66,0.299,23.48,7.83,100.5,102.6,9.89,129.1,0.52,7.63,0,1.53,16.092
4/1/2023,0:55:00,4/1/2023 0:55,4.36,0.64,0.321,22.94,7.65,98.4,100.4,9.67,128.6,0.5,7.56,0,2.43,16.159
4/1/2023,1:00:00,4/1/2023 1:00,4.37,0.68,0.314,23.38,7.8,101.6,103.7,10,127.4,0.51,7.65,0,2.03,16.085
4/1/2023,1:05:00,4/1/2023 1:05,4.37,0.76,0.313,23.42,7.81,102.5,104.6,10.1,127.2,0.54,7.67,0,1.39,16.071
4/1/2023,1:10:00,4/1/2023 1:10,4.38,0.69,0.314,23.32,7.78,101.7,103.9,10.02,128.9,0.53,7.66,0,1.37,16.083
4/1/2023,1:15:00,4/1/2023 1:15,4.38,0.57,0.312,23.17,7.73,100.4,102.5,9.88,130.6,0.47,7.63,0,1.36,16.103
4/1/2023,1:20:00,4/1/2023 1:20,4.38,0.65,0.313,23.11,7.71,99.3,101.4,9.77,131.1,0.52,7.61,0,1.39,16.114
4/1/2023,1:25:00,4/1/2023 1:25,4.39,0.5,0.315,23.07,7.69,99.4,101.4,9.78,131.7,0.47,7.61,0,1.27,16.111
4/1/2023,1:30:00,4/1/2023 1:30,4.39,0.53,0.317,22.95,7.65,97.9,100,9.64,132.5,0.46,7.57,0,1.19,16.128
4/1/2023,1:35:00,4/1/2023 1:35,4.39,0.54,0.318,22.88,7.63,96.7,98.8,9.52,134.2,0.51,7.55,0,1.07,16.134
4/1/2023,1:40:00,4/1/2023 1:40,4.4,0.58,0.316,22.78,7.6,95.1,97.1,9.36,136.3,0.49,7.52,0,0.91,16.152
4/1/2023,1:45:00,4/1/2023 1:45,4.4,0.56,0.313,22.68,7.57,94.1,96.1,9.26,139.1,0.49,7.5,0,0.75,16.16
4/1/2023,1:50:00,4/1/2023 1:50,4.4,0.54,0.312,22.67,7.56,93.3,95.3,9.18,139.7,0.46,7.49,0,0.78,16.168
4/1/2023,1:55:00,4/1/2023 1:55,4.41,0.62,0.314,22.73,7.58,93.1,95.1,9.15,140.3,0.48,7.49,0,0.87,16.163
4/1/2023,2:00:00,4/1/2023 2:00,4.41,0.43,0.313,22.63,7.55,92.9,94.8,9.13,139.1,0.48,7.48,0,0.75,16.159
4/1/2023,2:05:00,4/1/2023 2:05,4.41,0.42,0.313,22.63,7.55,92.7,94.6,9.12,137.3,0.41,7.48,0,0.75,16.139
4/1/2023,2:10:00,4/1/2023 2:10,4.42,0.42,0.313,22.64,7.55,92.1,94,9.06,139.6,0.43,7.47,0,0.7,16.143
4/1/2023,2:15:00,4/1/2023 2:15,4.42,0.56,0.312,22.56,7.53,91.1,93,8.96,139.8,0.48,7.45,0,1.01,16.137
4/1/2023,2:20:00,4/1/2023 2:20,4.42,0.5,0.308,22.62,7.55,90.3,92.2,8.89,141.8,0.45,7.44,0,0.99,16.136
4/1/2023,2:25:00,4/1/2023 2:25,4.43,0.41,0.307,22.65,7.56,89.8,91.7,8.83,141.9,0.46,7.43,0,0.73,16.133
4/1/2023,2:30:00,4/1/2023 2:30,4.43,0.43,0.307,22.55,7.52,88.9,90.7,8.75,142.2,0.45,7.42,0,0.62,16.121
4/1/2023,2:35:00,4/1/2023 2:35,4.43,0.56,0.307,22.64,7.55,88.4,90.3,8.7,142.5,0.48,7.42,0,0.88,16.119
4/1/2023,2:40:00,4/1/2023 2:40,4.44,0.5,0.307,22.66,7.56,87.5,89.3,8.61,143.4,0.47,7.4,0,0.68,16.111
4/1/2023,2:45:00,4/1/2023 2:45,4.44,0.38,0.309,22.83,7.62,87.4,89.2,8.6,144.5,0.45,7.41,0,0.75,16.119
4/1/2023,2:50:00,4/1/2023 2:50,4.44,0.4,0.308,22.86,7.63,88.1,89.9,8.67,143.6,0.45,7.42,0,0.65,16.112
4/1/2023,2:55:00,4/1/2023 2:55,4.45,0.52,0.308,22.88,7.63,87.6,89.4,8.62,144.1,0.46,7.41,0,0.85,16.104
4/1/2023,3:00:00,4/1/2023 3:00,4.45,0.49,0.308,22.95,7.65,87.1,88.9,8.58,144.5,0.5,7.4,0,0.92,16.092
4/1/2023,3:05:00,4/1/2023 3:05,4.45,0.45,0.309,23,7.67,86.7,88.6,8.55,144.7,0.47,7.39,0,0.73,16.077
4/1/2023,3:10:00,4/1/2023 3:10,4.46,0.4,0.31,22.99,7.67,86.6,88.4,8.53,144.7,0.46,7.39,0,0.67,16.071
4/1/2023,3:15:00,4/1/2023 3:15,4.46,0.4,0.309,23,7.67,86.8,88.6,8.55,144.4,0.45,7.4,0,0.97,16.058
4/1/2023,3:20:00,4/1/2023 3:20,4.47,0.45,0.309,23.11,7.71,86.5,88.4,8.53,145.3,0.44,7.39,0,0.68,16.049
4/1/2023,3:25:00,4/1/2023 3:25,4.47,0.39,0.31,23.12,7.71,86.5,88.4,8.53,145,0.45,7.39,0,1.95,16.044
4/1/2023,3:30:00,4/1/2023 3:30,4.47,0.41,0.31,23.17,7.73,86,87.8,8.48,145,0.45,7.39,0,0.76,16.031
4/1/2023,3:35:00,4/1/2023 3:35,4.48,0.34,0.31,23.26,7.76,86,87.8,8.48,145.2,0.43,7.39,0,1.83,16.022
4/1/2023,3:40:00,4/1/2023 3:40,4.48,0.46,0.31,23.19,7.74,86.1,87.9,8.49,145.5,0.48,7.39,0,0.81,16.015
4/1/2023,3:45:00,4/1/2023 3:45,4.48,0.32,0.31,23.18,7.73,85.9,87.7,8.48,145.9,0.44,7.39,0,0.88,16.008
4/1/2023,3:50:00,4/1/2023 3:50,4.49,0.39,0.309,23.22,7.75,85.4,87.2,8.43,145.5,0.44,7.38,0,0.72,15.996
4/1/2023,3:55:00,4/1/2023 3:55,4.49,0.49,0.31,23.26,7.76,85.1,86.8,8.39,146,0.46,7.38,0,0.71,15.984
4/1/2023,4:00:00,4/1/2023 4:00,4.49,0.44,0.31,23.24,7.75,83.7,85.5,8.27,146.7,0.46,7.36,0,0.76,15.971
4/1/2023,4:05:00,4/1/2023 4:05,4.5,0.45,0.31,23.22,7.74,85,86.8,8.4,139.7,0.48,7.36,0,0.79,15.949
4/1/2023,4:10:00,4/1/2023 4:10,4.5,0.5,0.311,23.2,7.74,85.9,87.7,8.48,143.6,0.49,7.37,0,0.84,15.942
4/1/2023,4:15:00,4/1/2023 4:15,4.5,0.63,0.311,23.2,7.74,85.6,87.4,8.46,142,0.47,7.38,0,0.97,15.928
4/1/2023,4:20:00,4/1/2023 4:20,4.51,0.52,0.312,23.11,7.71,87.4,89.3,8.64,139.8,0.52,7.39,0,0.93,15.917
4/1/2023,4:25:00,4/1/2023 4:25,4.51,0.53,0.313,23.14,7.72,87.6,89.5,8.67,140.1,0.51,7.4,0,0.97,15.888
4/1/2023,4:30:00,4/1/2023 4:30,4.51,0.48,0.312,23.12,7.71,88,89.8,8.71,139.1,0.5,7.41,0,1.01,15.865
4/1/2023,4:35:00,4/1/2023 4:35,4.52,0.41,0.312,23.06,7.69,88.5,90.4,8.76,139.7,0.48,7.41,0,1.15,15.869
4/1/2023,4:40:00,4/1/2023 4:40,4.52,0.7,0.311,23.3,7.77,85.1,86.9,8.42,145.9,0.51,7.37,0,0.46,15.84
4/1/2023,4:45:00,4/1/2023 4:45,4.52,0.4,0.312,23.34,7.79,81.1,82.9,8.04,144.1,0.45,7.33,0,0.17,15.811
4/1/2023,4:50:00,4/1/2023 4:50,4.53,0.41,0.312,23.5,7.84,80.2,81.9,7.95,150.2,0.46,7.31,0,0.25,15.788
4/1/2023,4:55:00,4/1/2023 4:55,4.53,0.39,0.313,23.55,7.85,79.1,80.8,7.85,150.1,0.48,7.29,0,0.25,15.773
4/1/2023,5:00:00,4/1/2023 5:00,4.53,0.43,0.313,23.55,7.86,78.7,80.3,7.8,149.8,0.46,7.29,0,0.23,15.767
4/1/2023,5:05:00,4/1/2023 5:05,4.54,0.52,0.313,23.49,7.84,77.7,79.3,7.71,150.2,0.51,7.28,0,0.29,15.733
4/1/2023,5:10:00,4/1/2023 5:10,4.54,0.41,0.313,23.52,7.85,77.2,78.8,7.66,150.3,0.52,7.27,0,0.39,15.713
4/1/2023,5:15:00,4/1/2023 5:15,4.55,0.44,0.313,23.57,7.86,79.2,80.9,7.86,145.6,0.5,7.29,0,0.43,15.712
4/1/2023,5:20:00,4/1/2023 5:20,4.55,0.45,0.315,23.39,7.8,82.6,84.3,8.2,140.8,0.51,7.33,0,0.72,15.711
4/1/2023,5:25:00,4/1/2023 5:25,4.55,0.46,0.315,23.71,7.91,79.5,81.2,7.9,147.2,0.51,7.31,0,0.61,15.685
4/1/2023,5:30:00,4/1/2023 5:30,4.56,0.47,0.315,23.7,7.91,80,81.7,7.95,148.5,0.51,7.3,0,0.68,15.675
4/1/2023,5:35:00,4/1/2023 5:35,4.56,0.42,0.316,23.82,7.94,78.6,80.3,7.81,146.5,0.5,7.29,0,0.42,15.67
4/1/2023,5:40:00,4/1/2023 5:40,4.56,0.46,0.316,23.6,7.87,82.1,83.9,8.16,146.1,0.48,7.32,0,0.58,15.666
4/1/2023,5:45:00,4/1/2023 5:45,4.57,0.46,0.316,24.07,8.03,78,79.6,7.76,150.3,0.48,7.29,0,0.59,15.606
4/1/2023,5:50:00,4/1/2023 5:50,4.57,0.4,0.316,24.04,8.02,76.3,77.9,7.59,148.6,0.53,7.27,0,0.44,15.603
4/1/2023,5:55:00,4/1/2023 5:55,4.57,0.53,0.316,23.89,7.97,78.2,79.9,7.78,148.2,0.52,7.28,0,0.53,15.593
4/1/2023,6:00:00,4/1/2023 6:00,4.58,0.45,0.316,23.91,7.98,79.1,80.8,7.88,147.6,0.52,7.29,0,0.57,15.592
4/1/2023,6:05:00,4/1/2023 6:05,4.58,0.47,0.316,23.79,7.94,80.1,81.7,7.97,147.2,0.51,7.3,0,0.58,15.585
4/1/2023,6:10:00,4/1/2023 6:10,4.58,0.4,0.316,23.86,7.96,80.2,81.9,7.98,146.6,0.49,7.3,0.2,0.68,15.577
4/1/2023,6:15:00,4/1/2023 6:15,4.59,0.48,0.316,23.87,7.96,79.7,81.4,7.94,147.1,0.51,7.29,1.61,0.85,15.568
4/1/2023,6:20:00,4/1/2023 6:20,4.59,0.48,0.317,23.78,7.93,80.3,82,8,146.1,0.5,7.3,5.46,0.6,15.55
4/1/2023,6:25:00,4/1/2023 6:25,4.59,0.52,0.318,23.8,7.94,80.7,82.4,8.04,146.3,0.5,7.3,17.03,0.82,15.543
4/1/2023,6:30:00,4/1/2023 6:30,4.6,0.4,0.316,23.86,7.96,79.8,81.5,7.95,146.8,0.52,7.3,45.04,0.8,15.538
4/1/2023,6:35:00,4/1/2023 6:35,4.6,0.61,0.316,23.73,7.92,78.8,80.5,7.86,146.6,0.57,7.28,97.36,1.52,15.515
4/1/2023,6:40:00,4/1/2023 6:40,4.6,0.5,0.316,23.57,7.86,80.5,82.2,8.03,143,0.51,7.3,186.8,1.15,15.496
4/1/2023,6:45:00,4/1/2023 6:45,4.61,0.51,0.316,23.55,7.85,82.9,84.6,8.27,141.2,0.52,7.33,305.52,0.99,15.477
4/1/2023,6:50:00,4/1/2023 6:50,4.61,0.54,0.317,23.51,7.84,84.8,86.6,8.47,140.8,0.53,7.36,436.8,1.28,15.466
4/1/2023,6:55:00,4/1/2023 6:55,4.61,0.5,0.317,23.42,7.81,84.3,86.1,8.41,141.2,0.49,7.36,585.12,1.49,15.469
4/1/2023,7:00:00,4/1/2023 7:00,4.62,0.45,0.316,23.59,7.87,85.3,87.1,8.51,141,0.5,7.37,744.96,1.04,15.499
4/1/2023,7:05:00,4/1/2023 7:05,4.62,0.52,0.317,23.55,7.85,84.9,86.7,8.47,141.4,0.52,7.36,892.16,1.38,15.487
4/1/2023,7:10:00,4/1/2023 7:10,4.63,0.47,0.316,23.62,7.88,84.8,86.6,8.46,141.8,0.48,7.35,1025.6,0.84,15.511
4/1/2023,7:15:00,4/1/2023 7:15,4.63,0.46,0.317,23.7,7.9,84,85.8,8.38,142.9,0.47,7.34,1176,1.04,15.516
4/1/2023,7:20:00,4/1/2023 7:20,4.63,0.4,0.317,23.73,7.92,83.3,85.1,8.31,143.3,0.48,7.34,1355.52,0.87,15.507
4/1/2023,7:25:00,4/1/2023 7:25,4.64,0.75,0.319,23.68,7.9,82.6,84.4,8.24,143.2,0.57,7.33,1473.28,1.82,15.486
4/1/2023,7:30:00,4/1/2023 7:30,4.64,0.57,0.319,23.58,7.87,78.5,80.2,7.84,142.2,0.57,7.28,1546.88,1.83,15.434
4/1/2023,7:35:00,4/1/2023 7:35,4.64,0.59,0.32,23.58,7.87,82,83.7,8.19,141.5,0.54,7.31,1722.88,1.29,15.439
4/1/2023,7:40:00,4/1/2023 7:40,4.65,0.69,0.32,23.4,7.81,82.7,84.5,8.26,140.8,0.6,7.32,1779.2,1.45,15.448
4/1/2023,7:45:00,4/1/2023 7:45,4.65,0.87,0.321,23.82,7.95,72.7,74.2,7.29,149.8,0.62,7.22,1877.76,1.82,15.275
4/1/2023,7:50:00,4/1/2023 7:50,4.65,0.78,0.32,23.93,7.98,71,72.5,7.13,150.1,0.62,7.17,1953.92,2.12,15.217
4/1/2023,7:55:00,4/1/2023 7:55,4.66,0.73,0.32,23.96,7.99,70.7,72.2,7.09,150.3,0.67,7.16,2146.56,1.57,15.211
4/1/2023,8:00:00,4/1/2023 8:00,4.66,0.59,0.321,23.71,7.91,77.4,79,7.76,144.6,0.57,7.22,2631.68,1.48,15.253
4/1/2023,8:05:00,4/1/2023 8:05,4.66,0.51,0.323,23.67,7.9,79.7,81.4,8,143.6,0.53,7.28,3348.48,1,15.192
4/1/2023,8:10:00,4/1/2023 8:10,4.67,0.59,0.321,23.64,7.89,79.7,81.4,8,143.5,0.55,7.28,3331.84,0.94,15.194
4/1/2023,8:15:00,4/1/2023 8:15,4.67,0.61,0.325,23.78,7.93,78.2,79.8,7.86,144,0.6,7.25,3010.56,1,15.151
4/1/2023,8:20:00,4/1/2023 8:20,4.67,0.57,0.324,24.36,8.12,72.2,73.7,7.26,150.7,0.61,7.19,2914.56,1.68,15.141
4/1/2023,8:25:00,4/1/2023 8:25,4.68,0.55,0.326,23.98,8,74.1,75.7,7.46,147.2,0.57,7.21,3293.44,0.9,15.054
4/1/2023,8:30:00,4/1/2023 8:30,4.68,0.59,0.326,23.85,7.96,75.5,77.1,7.61,146.6,0.57,7.21,3610.88,1.02,15.022
4/1/2023,8:35:00,4/1/2023 8:35,4.68,0.63,0.327,23.88,7.97,79.5,81.1,7.96,143.7,0.58,7.27,4733.44,1.68,15.274
4/1/2023,8:40:00,4/1/2023 8:40,4.69,0.45,0.326,24.22,8.08,75.9,77.5,7.67,147.3,0.54,7.24,6883.84,1.03,14.933
4/1/2023,8:45:00,4/1/2023 8:45,4.69,0.53,0.328,24.09,8.04,85.2,87,8.56,137.3,0.52,7.33,8145.92,1.44,15.153
4/1/2023,8:50:00,4/1/2023 8:50,4.69,0.46,0.327,24.24,8.08,87.9,89.8,8.83,137.9,0.52,7.38,9039.36,1.67,15.173
4/1/2023,8:55:00,4/1/2023 8:55,4.7,0.5,0.328,24.64,8.22,84,85.7,8.47,142.5,0.53,7.34,10086.4,1.13,14.985
4/1/2023,9:00:00,4/1/2023 9:00,4.7,0.49,0.326,23.97,8,91.7,93.7,9.18,135,0.51,7.44,9640.96,1.9,15.346
4/1/2023,9:05:00,4/1/2023 9:05,4.7,0.44,0.326,23.99,8,91.7,93.7,9.19,135.2,0.52,7.46,9602.56,1.64,15.31
4/1/2023,9:10:00,4/1/2023 9:10,4.71,0.44,0.327,24.16,8.06,90.4,92.3,9.07,137,0.51,7.43,10782.72,1.42,15.211
4/1/2023,9:15:00,4/1/2023 9:15,4.71,0.4,0.326,24.26,8.09,88.1,89.9,8.85,139.9,0.5,7.39,9899.52,1.2,15.125
