Date,Time,DateTime,days,Chlorophyll_RFU,Cond_uS_cm,Depth_m,fDOM_QSU,fDOM_RFU,ODO_PerSat,ODO_PerLocSat,ODO_mg_L,Pressure_psi_a,Sal_psu,SpCond_uS_cm,TAL_PC_RFU,TDS_mg_L,pH,Temp_C,Light_lux,Turbidity_FNU
3/31/2023,18:55:00,3/31/2023 18:55,4.11,0.76,104.3,0.324,23.65,7.89,114.9,117.3,11.37,0.156,0.06,126.4,0.53,82,8.04,15.851,55.6,2.25
3/31/2023,19:00:00,3/31/2023 19:00,4.12,0.8,104.3,0.323,23.62,7.88,114.7,117.1,11.35,0.154,0.06,126.4,0.51,82,8.03,15.856,25.98,2.16
3/31/2023,19:05:00,3/31/2023 19:05,4.12,0.87,104.4,0.322,23.69,7.9,114.5,116.9,11.33,0.154,0.06,126.4,0.6,82,8.03,15.868,13.57,2.03
3/31/2023,19:10:00,3/31/2023 19:10,4.13,0.77,104.5,0.322,23.69,7.9,114.1,116.5,11.29,0.153,0.06,126.5,0.54,82,8.02,15.884,5.86,2.41
3/31/2023,19:15:00,3/31/2023 19:15,4.13,0.71,104.4,0.321,23.63,7.88,113.8,116.2,11.26,0.152,0.06,126.4,0.54,82,8.01,15.872,4.04,2.65
3/31/2023,19:20:00,3/31/2023 19:20,4.13,0.82,104.5,0.321,23.57,7.86,113.8,116.2,11.26,0.152,0.06,126.6,0.56,82,7.99,15.881,1.61,2.9
3/31/2023,19:25:00,3/31/2023 19:25,4.14,0.75,104.5,0.325,23.66,7.89,113.9,116.3,11.27,0.157,0.06,126.5,0.52,82,8,15.885,0.2,2.15
3/31/2023,19:30:00,3/31/2023 19:30,4.14,0.69,104.5,0.325,23.7,7.91,113.9,116.3,11.26,0.157,0.06,126.6,0.51,82,8,15.887,0,2.21
3/31/2023,19:35:00,3/31/2023 19:35,4.14,0.65,104.6,0.323,23.71,7.91,113.4,115.8,11.21,0.155,0.06,126.6,0.5,82,8,15.905,0,1.99
3/31/2023,19:40:00,3/31/2023 19:40,4.15,0.71,104.7,0.322,23.63,7.88,113.5,115.8,11.22,0.154,0.06,126.6,0.51,82,7.99,15.914,0,2.22
3/31/2023,19:45:00,3/31/2023 19:45,4.15,0.68,104.7,0.325,23.63,7.88,113.9,116.3,11.26,0.158,0.06,126.7,0.51,82,8,15.892,0,2.58
3/31/2023,19:50:00,3/31/2023 19:50,4.15,0.77,104.6,0.322,23.69,7.9,114.1,116.5,11.28,0.153,0.06,126.7,0.55,82,8.01,15.881,0,2.7
3/31/2023,19:55:00,3/31/2023 19:55,4.16,0.79,104.7,0.324,23.73,7.91,114.1,116.5,11.29,0.156,0.06,126.8,0.54,82,8.01,15.876,0,2.22
3/31/2023,20:00:00,3/31/2023 20:00,4.16,0.75,104.7,0.322,23.73,7.92,114.2,116.6,11.3,0.153,0.06,126.8,0.52,82,8,15.868,0,2.36
3/31/2023,20:05:00,3/31/2023 20:05,4.16,0.76,104.8,0.322,23.71,7.91,113.6,116,11.23,0.154,0.06,126.8,0.54,82,8,15.899,0,2.41
3/31/2023,20:10:00,3/31/2023 20:10,4.17,0.74,104.9,0.323,23.67,7.9,113.8,116.2,11.26,0.155,0.06,127,0.57,83,8,15.885,0,2.26
3/31/2023,20:15:00,3/31/2023 20:15,4.17,0.67,104.9,0.322,23.65,7.89,113.3,115.7,11.2,0.154,0.06,127,0.52,83,7.99,15.901,0,2.26
3/31/2023,20:20:00,3/31/2023 20:20,4.17,0.64,105,0.323,23.67,7.9,113.5,115.9,11.23,0.154,0.06,127.1,0.5,83,7.99,15.89,0,2.2
3/31/2023,20:25:00,3/31/2023 20:25,4.18,0.72,105,0.321,23.71,7.91,113.2,115.6,11.19,0.151,0.06,127.1,0.54,83,7.98,15.9,0,2.02
3/31/2023,20:30:00,3/31/2023 20:30,4.18,0.67,105.1,0.319,23.64,7.89,112.9,115.3,11.16,0.149,0.06,127.2,0.56,83,7.97,15.897,0,2.22
3/31/2023,20:35:00,3/31/2023 20:35,4.18,0.75,105.1,0.318,23.62,7.88,112.9,115.3,11.16,0.148,0.06,127.2,0.59,83,7.97,15.897,0,2.25
3/31/2023,20:40:00,3/31/2023 20:40,4.19,0.7,105.1,0.318,23.62,7.88,112.7,115,11.14,0.148,0.06,127.2,0.51,83,7.97,15.9,0,2.37
3/31/2023,20:45:00,3/31/2023 20:45,4.19,0.6,105,0.318,23.7,7.91,112,114.3,11.07,0.148,0.06,127.1,0.52,83,7.95,15.9,0,2.07
3/31/2023,20:50:00,3/31/2023 20:50,4.19,0.67,105.1,0.316,23.64,7.89,112.4,114.8,11.12,0.144,0.06,127.2,0.51,83,7.95,15.891,0,2.21
3/31/2023,20:55:00,3/31/2023 20:55,4.2,0.79,105.1,0.316,23.52,7.85,112,114.4,11.08,0.145,0.06,127.3,0.54,83,7.94,15.881,0,2.62
3/31/2023,21:00:00,3/31/2023 21:00,4.2,0.75,105,0.314,23.59,7.87,111.8,114.2,11.06,0.142,0.06,127.1,0.52,83,7.93,15.891,0,2.22
3/31/2023,21:05:00,3/31/2023 21:05,4.2,0.66,105,0.313,23.61,7.88,111.4,113.8,11.02,0.141,0.06,127.1,0.52,83,7.92,15.899,0,2.23
3/31/2023,21:10:00,3/31/2023 21:10,4.21,0.7,105,0.31,23.6,7.87,111.3,113.6,11,0.136,0.06,127.1,0.49,83,7.92,15.895,0,2.1
3/31/2023,21:15:00,3/31/2023 21:15,4.21,0.6,105,0.307,23.58,7.87,110.7,113,10.94,0.133,0.06,127.1,0.51,83,7.9,15.908,0,1.92
3/31/2023,21:20:00,3/31/2023 21:20,4.22,0.66,105,0.31,23.59,7.87,110.3,112.6,10.9,0.136,0.06,127,0.52,83,7.89,15.905,0,1.99
3/31/2023,21:25:00,3/31/2023 21:25,4.22,0.64,104.9,0.307,23.53,7.85,109.9,112.2,10.87,0.132,0.06,127,0.5,83,7.88,15.906,0,2.02
3/31/2023,21:30:00,3/31/2023 21:30,4.22,0.66,104.9,0.306,23.54,7.85,109.6,111.9,10.83,0.131,0.06,126.9,0.54,82,7.86,15.898,0,2.26
3/31/2023,21:35:00,3/31/2023 21:35,4.23,0.7,104.9,0.305,23.56,7.86,109.3,111.6,10.8,0.129,0.06,127,0.53,83,7.85,15.901,0,1.99
3/31/2023,21:40:00,3/31/2023 21:40,4.23,0.75,105,0.308,23.52,7.84,108.6,110.9,10.74,0.133,0.06,127.1,0.54,83,7.83,15.905,0,3.13
3/31/2023,21:45:00,3/31/2023 21:45,4.23,0.63,105,0.309,23.48,7.83,108.3,110.5,10.7,0.135,0.06,127,0.51,83,7.82,15.908,0,2.61
3/31/2023,21:50:00,3/31/2023 21:50,4.24,0.77,104.9,0.309,23.53,7.85,108,110.3,10.68,0.134,0.06,127,0.55,83,7.81,15.908,0,2.05
3/31/2023,21:55:00,3/31/2023 21:55,4.24,0.77,104.9,0.304,23.51,7.84,107.8,110.1,10.66,0.128,0.06,127,0.56,83,7.81,15.91,0,2.02
3/31/2023,22:00:00,3/31/2023 22:00,4.24,0.69,104.9,0.306,23.51,7.84,107.7,109.9,10.64,0.131,0.06,126.9,0.49,82,7.8,15.907,0,2.04
3/31/2023,22:05:00,3/31/2023 22:05,4.25,0.63,104.9,0.303,23.55,7.85,107.5,109.7,10.63,0.127,0.06,127,0.54,83,7.8,15.91,0,2.27
3/31/2023,22:10:00,3/31/2023 22:10,4.25,0.69,104.9,0.301,23.55,7.85,107.6,109.8,10.63,0.124,0.06,127,0.51,83,7.8,15.909,0,2.13
3/31/2023,22:15:00,3/31/2023 22:15,4.25,0.64,105,0.305,23.53,7.85,107.7,110,10.64,0.129,0.06,127,0.5,83,7.81,15.924,0,2
3/31/2023,22:20:00,3/31/2023 22:20,4.26,0.66,105.1,0.306,23.55,7.85,107.3,109.6,10.61,0.131,0.06,127.1,0.51,83,7.8,15.921,0,1.86
3/31/2023,22:25:00,3/31/2023 22:25,4.26,0.69,105.2,0.307,23.5,7.84,107.6,109.8,10.63,0.132,0.06,127.2,0.52,83,7.8,15.924,0,2.06
3/31/2023,22:30:00,3/31/2023 22:30,4.26,0.65,105.2,0.303,23.55,7.86,107.5,109.8,10.63,0.127,0.06,127.3,0.52,83,7.81,15.927,0,2.13
3/31/2023,22:35:00,3/31/2023 22:35,4.27,0.66,105.3,0.302,23.52,7.84,107.4,109.6,10.61,0.124,0.06,127.3,0.49,83,7.81,15.932,0,2.08
3/31/2023,22:40:00,3/31/2023 22:40,4.27,0.61,105.3,0.302,23.56,7.86,107.3,109.6,10.6,0.125,0.06,127.3,0.5,83,7.8,15.937,0,1.89
3/31/2023,22:45:00,3/31/2023 22:45,4.27,0.61,105.4,0.299,23.56,7.86,107.2,109.5,10.59,0.12,0.06,127.4,0.51,83,7.8,15.94,0,2.61
3/31/2023,22:50:00,3/31/2023 22:50,4.28,0.8,105.4,0.298,23.59,7.87,107.1,109.4,10.58,0.119,0.06,127.4,0.52,83,7.79,15.946,0,1.71
3/31/2023,22:55:00,3/31/2023 22:55,4.28,0.66,105.4,0.3,23.5,7.84,106.7,109,10.54,0.122,0.06,127.5,0.51,83,7.78,15.948,0,2.14
3/31/2023,23:00:00,3/31/2023 23:00,4.28,0.65,105.4,0.3,23.54,7.85,106.8,109,10.55,0.122,0.06,127.5,0.52,83,7.78,15.952,0,1.83
3/31/2023,23:05:00,3/31/2023 23:05,4.29,0.6,105.5,0.307,23.57,7.86,106.4,108.7,10.51,0.132,0.06,127.5,0.53,83,7.77,15.963,0,1.85
3/31/2023,23:10:00,3/31/2023 23:10,4.29,0.65,105.4,0.304,23.56,7.86,106.3,108.6,10.5,0.128,0.06,127.4,0.54,83,7.77,15.961,0,1.91
3/31/2023,23:15:00,3/31/2023 23:15,4.3,0.74,105.4,0.302,23.57,7.86,106.4,108.6,10.51,0.125,0.06,127.4,0.54,83,7.77,15.964,0,2.07
3/31/2023,23:20:00,3/31/2023 23:20,4.3,0.66,105.4,0.297,23.55,7.86,106.5,108.8,10.52,0.118,0.06,127.4,0.51,83,7.78,15.962,0,1.77
3/31/2023,23:25:00,3/31/2023 23:25,4.3,0.62,105.4,0.296,23.55,7.86,106.5,108.7,10.52,0.116,0.06,127.3,0.51,83,7.78,15.969,0,1.82
3/31/2023,23:30:00,3/31/2023 23:30,4.31,0.66,105.4,0.296,23.55,7.86,106.4,108.7,10.51,0.116,0.06,127.3,0.49,83,7.78,15.976,0,1.79
3/31/2023,23:35:00,3/31/2023 23:35,4.31,0.74,105.4,0.297,23.63,7.88,106.2,108.5,10.49,0.118,0.06,127.3,0.52,83,7.78,15.984,0,1.74
3/31/2023,23:40:00,3/31/2023 23:40,4.31,0.68,105.4,0.295,23.54,7.85,106.3,108.6,10.5,0.114,0.06,127.3,0.52,83,7.78,15.977,0,1.81
3/31/2023,23:45:00,3/31/2023 23:45,4.32,0.68,105.4,0.292,23.56,7.86,106,108.2,10.46,0.111,0.06,127.3,0.52,83,7.76,15.979,0,1.7
3/31/2023,23:50:00,3/31/2023 23:50,4.32,0.75,105.4,0.295,23.59,7.87,105.7,107.9,10.43,0.115,0.06,127.3,0.51,83,7.76,15.987,0,1.7
3/31/2023,23:55:00,3/31/2023 23:55,4.32,0.59,105.4,0.294,23.56,7.86,105.7,108,10.44,0.114,0.06,127.3,0.51,83,7.76,15.987,0,1.97
4/1/2023,0:00:00,4/1/2023 0:00,4.33,0.62,105.4,0.295,23.59,7.87,105.1,107.3,10.37,0.115,0.06,127.3,0.48,83,7.74,15.995,0,1.94
4/1/2023,0:05:00,4/1/2023 0:05,4.33,0.62,105.5,0.294,23.58,7.86,104.5,106.7,10.31,0.113,0.06,127.4,0.51,83,7.73,16.003,0,1.82
4/1/2023,0:10:00,4/1/2023 0:10,4.33,0.66,105.6,0.295,23.6,7.87,103.4,105.6,10.2,0.115,0.06,127.5,0.48,83,7.69,16.024,0,1.64
4/1/2023,0:15:00,4/1/2023 0:15,4.34,0.58,105.4,0.297,23.61,7.88,105.3,107.6,10.39,0.117,0.06,127.3,0.5,83,7.76,16,0,1.68
4/1/2023,0:20:00,4/1/2023 0:20,4.34,0.68,105.4,0.298,23.62,7.88,105.4,107.6,10.39,0.12,0.06,127.3,0.54,83,7.76,16.005,0,1.82
4/1/2023,0:25:00,4/1/2023 0:25,4.34,0.7,105.5,0.299,23.57,7.86,105.3,107.5,10.39,0.12,0.06,127.3,0.54,83,7.75,16.005,0,2.06
4/1/2023,0:30:00,4/1/2023 0:30,4.35,0.58,105.5,0.3,23.61,7.88,105.2,107.4,10.38,0.122,0.06,127.4,0.5,83,7.75,16.013,0,1.74
4/1/2023,0:35:00,4/1/2023 0:35,4.35,0.76,105.5,0.302,23.6,7.87,104.9,107.1,10.34,0.125,0.06,127.4,0.58,83,7.74,16.014,0,1.87
4/1/2023,0:40:00,4/1/2023 0:40,4.35,0.66,105.6,0.301,23.57,7.86,104.7,106.9,10.33,0.124,0.06,127.4,0.52,83,7.74,16.024,0,1.69
4/1/2023,0:45:00,4/1/2023 0:45,4.36,0.69,105.6,0.3,23.59,7.87,104.1,106.3,10.27,0.122,0.06,127.5,0.5,83,7.73,16.025,0,1.55
4/1/2023,0:50:00,4/1/2023 0:50,4.36,0.66,107.2,0.299,23.48,7.83,100.5,102.6,9.89,0.12,0.06,129.1,0.52,84,7.63,16.092,0,1.53
4/1/2023,0:55:00,4/1/2023 0:55,4.36,0.64,106.9,0.321,22.94,7.65,98.4,100.4,9.67,0.152,0.06,128.6,0.5,84,7.56,16.159,0,2.43
4/1/2023,1:00:00,4/1/2023 1:00,4.37,0.68,105.7,0.314,23.38,7.8,101.6,103.7,10,0.142,0.06,127.4,0.51,83,7.65,16.085,0,2.03
4/1/2023,1:05:00,4/1/2023 1:05,4.37,0.76,105.5,0.313,23.42,7.81,102.5,104.6,10.1,0.14,0.06,127.2,0.54,83,7.67,16.071,0,1.39
4/1/2023,1:10:00,4/1/2023 1:10,4.38,0.69,107,0.314,23.32,7.78,101.7,103.9,10.02,0.142,0.06,128.9,0.53,84,7.66,16.083,0,1.37
4/1/2023,1:15:00,4/1/2023 1:15,4.38,0.57,108.4,0.312,23.17,7.73,100.4,102.5,9.88,0.139,0.06,130.6,0.47,85,7.63,16.103,0,1.36
4/1/2023,1:20:00,4/1/2023 1:20,4.38,0.65,108.9,0.313,23.11,7.71,99.3,101.4,9.77,0.141,0.06,131.1,0.52,85,7.61,16.114,0,1.39
4/1/2023,1:25:00,4/1/2023 1:25,4.39,0.5,109.3,0.315,23.07,7.69,99.4,101.4,9.78,0.143,0.06,131.7,0.47,86,7.61,16.111,0,1.27
4/1/2023,1:30:00,4/1/2023 1:30,4.39,0.53,110,0.317,22.95,7.65,97.9,100,9.64,0.146,0.06,132.5,0.46,86,7.57,16.128,0,1.19
4/1/2023,1:35:00,4/1/2023 1:35,4.39,0.54,111.5,0.318,22.88,7.63,96.7,98.8,9.52,0.148,0.06,134.2,0.51,87,7.55,16.134,0,1.07
4/1/2023,1:40:00,4/1/2023 1:40,4.4,0.58,113.3,0.316,22.78,7.6,95.1,97.1,9.36,0.144,0.06,136.3,0.49,89,7.52,16.152,0,0.91
4/1/2023,1:45:00,4/1/2023 1:45,4.4,0.56,115.6,0.313,22.68,7.57,94.1,96.1,9.26,0.141,0.07,139.1,0.49,90,7.5,16.16,0,0.75
4/1/2023,1:50:00,4/1/2023 1:50,4.4,0.54,116.2,0.312,22.67,7.56,93.3,95.3,9.18,0.139,0.07,139.7,0.46,91,7.49,16.168,0,0.78
4/1/2023,1:55:00,4/1/2023 1:55,4.41,0.62,116.6,0.314,22.73,7.58,93.1,95.1,9.15,0.142,0.07,140.3,0.48,91,7.49,16.163,0,0.87
4/1/2023,2:00:00,4/1/2023 2:00,4.41,0.43,115.6,0.313,22.63,7.55,92.9,94.8,9.13,0.141,0.07,139.1,0.48,90,7.48,16.159,0,0.75
4/1/2023,2:05:00,4/1/2023 2:05,4.41,0.42,114.1,0.313,22.63,7.55,92.7,94.6,9.12,0.141,0.06,137.3,0.41,89,7.48,16.139,0,0.75
4/1/2023,2:10:00,4/1/2023 2:10,4.42,0.42,116,0.313,22.64,7.55,92.1,94,9.06,0.14,0.07,139.6,0.43,91,7.47,16.143,0,0.7
4/1/2023,2:15:00,4/1/2023 2:15,4.42,0.56,116.1,0.312,22.56,7.53,91.1,93,8.96,0.138,0.07,139.8,0.48,91,7.45,16.137,0,1.01
4/1/2023,2:20:00,4/1/2023 2:20,4.42,0.5,117.8,0.308,22.62,7.55,90.3,92.2,8.89,0.134,0.07,141.8,0.45,92,7.44,16.136,0,0.99
4/1/2023,2:25:00,4/1/2023 2:25,4.43,0.41,117.9,0.307,22.65,7.56,89.8,91.7,8.83,0.133,0.07,141.9,0.46,92,7.43,16.133,0,0.73
4/1/2023,2:30:00,4/1/2023 2:30,4.43,0.43,118.1,0.307,22.55,7.52,88.9,90.7,8.75,0.131,0.07,142.2,0.45,92,7.42,16.121,0,0.62
4/1/2023,2:35:00,4/1/2023 2:35,4.43,0.56,118.3,0.307,22.64,7.55,88.4,90.3,8.7,0.131,0.07,142.5,0.48,93,7.42,16.119,0,0.88
4/1/2023,2:40:00,4/1/2023 2:40,4.44,0.5,119.1,0.307,22.66,7.56,87.5,89.3,8.61,0.133,0.07,143.4,0.47,93,7.4,16.111,0,0.68
4/1/2023,2:45:00,4/1/2023 2:45,4.44,0.38,120,0.309,22.83,7.62,87.4,89.2,8.6,0.135,0.07,144.5,0.45,94,7.41,16.119,0,0.75
4/1/2023,2:50:00,4/1/2023 2:50,4.44,0.4,119.2,0.308,22.86,7.63,88.1,89.9,8.67,0.133,0.07,143.6,0.45,93,7.42,16.112,0,0.65
4/1/2023,2:55:00,4/1/2023 2:55,4.45,0.52,119.6,0.308,22.88,7.63,87.6,89.4,8.62,0.134,0.07,144.1,0.46,94,7.41,16.104,0,0.85
4/1/2023,3:00:00,4/1/2023 3:00,4.45,0.49,119.9,0.308,22.95,7.65,87.1,88.9,8.58,0.134,0.07,144.5,0.5,94,7.4,16.092,0,0.92
4/1/2023,3:05:00,4/1/2023 3:05,4.45,0.45,120,0.309,23,7.67,86.7,88.6,8.55,0.135,0.07,144.7,0.47,94,7.39,16.077,0,0.73
4/1/2023,3:10:00,4/1/2023 3:10,4.46,0.4,120,0.31,22.99,7.67,86.6,88.4,8.53,0.136,0.07,144.7,0.46,94,7.39,16.071,0,0.67
4/1/2023,3:15:00,4/1/2023 3:15,4.46,0.4,119.8,0.309,23,7.67,86.8,88.6,8.55,0.135,0.07,144.4,0.45,94,7.4,16.058,0,0.97
4/1/2023,3:20:00,4/1/2023 3:20,4.47,0.45,120.5,0.309,23.11,7.71,86.5,88.4,8.53,0.135,0.07,145.3,0.44,94,7.39,16.049,0,0.68
4/1/2023,3:25:00,4/1/2023 3:25,4.47,0.39,120.2,0.31,23.12,7.71,86.5,88.4,8.53,0.137,0.07,145,0.45,94,7.39,16.044,0,1.95
4/1/2023,3:30:00,4/1/2023 3:30,4.47,0.41,120.2,0.31,23.17,7.73,86,87.8,8.48,0.137,0.07,145,0.45,94,7.39,16.031,0,0.76
4/1/2023,3:35:00,4/1/2023 3:35,4.48,0.34,120.3,0.31,23.26,7.76,86,87.8,8.48,0.137,0.07,145.2,0.43,94,7.39,16.022,0,1.83
4/1/2023,3:40:00,4/1/2023 3:40,4.48,0.46,120.5,0.31,23.19,7.74,86.1,87.9,8.49,0.136,0.07,145.5,0.48,95,7.39,16.015,0,0.81
4/1/2023,3:45:00,4/1/2023 3:45,4.48,0.32,120.9,0.31,23.18,7.73,85.9,87.7,8.48,0.136,0.07,145.9,0.44,95,7.39,16.008,0,0.88
4/1/2023,3:50:00,4/1/2023 3:50,4.49,0.39,120.5,0.309,23.22,7.75,85.4,87.2,8.43,0.136,0.07,145.5,0.44,95,7.38,15.996,0,0.72
4/1/2023,3:55:00,4/1/2023 3:55,4.49,0.49,120.9,0.31,23.26,7.76,85.1,86.8,8.39,0.136,0.07,146,0.46,95,7.38,15.984,0,0.71
4/1/2023,4:00:00,4/1/2023 4:00,4.49,0.44,121.4,0.31,23.24,7.75,83.7,85.5,8.27,0.136,0.07,146.7,0.46,95,7.36,15.971,0,0.76
4/1/2023,4:05:00,4/1/2023 4:05,4.5,0.45,115.6,0.31,23.22,7.74,85,86.8,8.4,0.136,0.07,139.7,0.48,91,7.36,15.949,0,0.79
4/1/2023,4:10:00,4/1/2023 4:10,4.5,0.5,118.8,0.311,23.2,7.74,85.9,87.7,8.48,0.137,0.07,143.6,0.49,93,7.37,15.942,0,0.84
4/1/2023,4:15:00,4/1/2023 4:15,4.5,0.63,117.4,0.311,23.2,7.74,85.6,87.4,8.46,0.138,0.07,142,0.47,92,7.38,15.928,0,0.97
4/1/2023,4:20:00,4/1/2023 4:20,4.51,0.52,115.5,0.312,23.11,7.71,87.4,89.3,8.64,0.139,0.07,139.8,0.52,91,7.39,15.917,0,0.93
4/1/2023,4:25:00,4/1/2023 4:25,4.51,0.53,115.7,0.313,23.14,7.72,87.6,89.5,8.67,0.14,0.07,140.1,0.51,91,7.4,15.888,0,0.97
4/1/2023,4:30:00,4/1/2023 4:30,4.51,0.48,114.8,0.312,23.12,7.71,88,89.8,8.71,0.139,0.07,139.1,0.5,90,7.41,15.865,0,1.01
4/1/2023,4:35:00,4/1/2023 4:35,4.52,0.41,115.4,0.312,23.06,7.69,88.5,90.4,8.76,0.138,0.07,139.7,0.48,91,7.41,15.869,0,1.15
4/1/2023,4:40:00,4/1/2023 4:40,4.52,0.7,120.4,0.311,23.3,7.77,85.1,86.9,8.42,0.138,0.07,145.9,0.51,95,7.37,15.84,0,0.46
4/1/2023,4:45:00,4/1/2023 4:45,4.52,0.4,118.8,0.312,23.34,7.79,81.1,82.9,8.04,0.139,0.07,144.1,0.45,94,7.33,15.811,0,0.17
4/1/2023,4:50:00,4/1/2023 4:50,4.53,0.41,123.7,0.312,23.5,7.84,80.2,81.9,7.95,0.139,0.07,150.2,0.46,98,7.31,15.788,0,0.25
4/1/2023,4:55:00,4/1/2023 4:55,4.53,0.39,123.7,0.313,23.55,7.85,79.1,80.8,7.85,0.141,0.07,150.1,0.48,98,7.29,15.773,0,0.25
4/1/2023,5:00:00,4/1/2023 5:00,4.53,0.43,123.4,0.313,23.55,7.86,78.7,80.3,7.8,0.141,0.07,149.8,0.46,97,7.29,15.767,0,0.23
4/1/2023,5:05:00,4/1/2023 5:05,4.54,0.52,123.6,0.313,23.49,7.84,77.7,79.3,7.71,0.14,0.07,150.2,0.51,98,7.28,15.733,0,0.29
4/1/2023,5:10:00,4/1/2023 5:10,4.54,0.41,123.6,0.313,23.52,7.85,77.2,78.8,7.66,0.141,0.07,150.3,0.52,98,7.27,15.713,0,0.39
4/1/2023,5:15:00,4/1/2023 5:15,4.55,0.44,119.8,0.313,23.57,7.86,79.2,80.9,7.86,0.141,0.07,145.6,0.5,95,7.29,15.712,0,0.43
4/1/2023,5:20:00,4/1/2023 5:20,4.55,0.45,115.8,0.315,23.39,7.8,82.6,84.3,8.2,0.143,0.07,140.8,0.51,92,7.33,15.711,0,0.72
4/1/2023,5:25:00,4/1/2023 5:25,4.55,0.46,121,0.315,23.71,7.91,79.5,81.2,7.9,0.143,0.07,147.2,0.51,96,7.31,15.685,0,0.61
4/1/2023,5:30:00,4/1/2023 5:30,4.56,0.47,122,0.315,23.7,7.91,80,81.7,7.95,0.144,0.07,148.5,0.51,97,7.3,15.675,0,0.68
4/1/2023,5:35:00,4/1/2023 5:35,4.56,0.42,120.4,0.316,23.82,7.94,78.6,80.3,7.81,0.144,0.07,146.5,0.5,95,7.29,15.67,0,0.42
4/1/2023,5:40:00,4/1/2023 5:40,4.56,0.46,120.1,0.316,23.6,7.87,82.1,83.9,8.16,0.144,0.07,146.1,0.48,95,7.32,15.666,0,0.58
4/1/2023,5:45:00,4/1/2023 5:45,4.57,0.46,123.3,0.316,24.07,8.03,78,79.6,7.76,0.145,0.07,150.3,0.48,98,7.29,15.606,0,0.59
4/1/2023,5:50:00,4/1/2023 5:50,4.57,0.4,121.9,0.316,24.04,8.02,76.3,77.9,7.59,0.144,0.07,148.6,0.53,97,7.27,15.603,0,0.44
4/1/2023,5:55:00,4/1/2023 5:55,4.57,0.53,121.6,0.316,23.89,7.97,78.2,79.9,7.78,0.144,0.07,148.2,0.52,96,7.28,15.593,0,0.53
4/1/2023,6:00:00,4/1/2023 6:00,4.58,0.45,121.1,0.316,23.91,7.98,79.1,80.8,7.88,0.145,0.07,147.6,0.52,96,7.29,15.592,0,0.57
4/1/2023,6:05:00,4/1/2023 6:05,4.58,0.47,120.7,0.316,23.79,7.94,80.1,81.7,7.97,0.144,0.07,147.2,0.51,96,7.3,15.585,0,0.58
4/1/2023,6:10:00,4/1/2023 6:10,4.58,0.4,120.2,0.316,23.86,7.96,80.2,81.9,7.98,0.145,0.07,146.6,0.49,95,7.3,15.577,0.2,0.68
4/1/2023,6:15:00,4/1/2023 6:15,4.59,0.48,120.6,0.316,23.87,7.96,79.7,81.4,7.94,0.145,0.07,147.1,0.51,96,7.29,15.568,1.61,0.85
4/1/2023,6:20:00,4/1/2023 6:20,4.59,0.48,119.7,0.317,23.78,7.93,80.3,82,8,0.146,0.07,146.1,0.5,95,7.3,15.55,5.46,0.6
4/1/2023,6:25:00,4/1/2023 6:25,4.59,0.52,119.9,0.318,23.8,7.94,80.7,82.4,8.04,0.147,0.07,146.3,0.5,95,7.3,15.543,17.03,0.82
4/1/2023,6:30:00,4/1/2023 6:30,4.6,0.4,120.2,0.316,23.86,7.96,79.8,81.5,7.95,0.145,0.07,146.8,0.52,95,7.3,15.538,45.04,0.8
4/1/2023,6:35:00,4/1/2023 6:35,4.6,0.61,120,0.316,23.73,7.92,78.8,80.5,7.86,0.145,0.07,146.6,0.57,95,7.28,15.515,97.36,1.52
4/1/2023,6:40:00,4/1/2023 6:40,4.6,0.5,117.1,0.316,23.57,7.86,80.5,82.2,8.03,0.145,0.07,143,0.51,93,7.3,15.496,186.8,1.15
4/1/2023,6:45:00,4/1/2023 6:45,4.61,0.51,115.5,0.316,23.55,7.85,82.9,84.6,8.27,0.145,0.07,141.2,0.52,92,7.33,15.477,305.52,0.99
4/1/2023,6:50:00,4/1/2023 6:50,4.61,0.54,115.2,0.317,23.51,7.84,84.8,86.6,8.47,0.146,0.07,140.8,0.53,92,7.36,15.466,436.8,1.28
4/1/2023,6:55:00,4/1/2023 6:55,4.61,0.5,115.5,0.317,23.42,7.81,84.3,86.1,8.41,0.146,0.07,141.2,0.49,92,7.36,15.469,585.12,1.49
4/1/2023,7:00:00,4/1/2023 7:00,4.62,0.45,115.4,0.316,23.59,7.87,85.3,87.1,8.51,0.145,0.07,141,0.5,92,7.37,15.499,744.96,1.04
4/1/2023,7:05:00,4/1/2023 7:05,4.62,0.52,115.7,0.317,23.55,7.85,84.9,86.7,8.47,0.146,0.07,141.4,0.52,92,7.36,15.487,892.16,1.38
4/1/2023,7:10:00,4/1/2023 7:10,4.63,0.47,116.1,0.316,23.62,7.88,84.8,86.6,8.46,0.145,0.07,141.8,0.48,92,7.35,15.511,1025.6,0.84
4/1/2023,7:15:00,4/1/2023 7:15,4.63,0.46,117,0.317,23.7,7.9,84,85.8,8.38,0.146,0.07,142.9,0.47,93,7.34,15.516,1176,1.04
4/1/2023,7:20:00,4/1/2023 7:20,4.63,0.4,117.3,0.317,23.73,7.92,83.3,85.1,8.31,0.146,0.07,143.3,0.48,93,7.34,15.507,1355.52,0.87
4/1/2023,7:25:00,4/1/2023 7:25,4.64,0.75,117.2,0.319,23.68,7.9,82.6,84.4,8.24,0.148,0.07,143.2,0.57,93,7.33,15.486,1473.28,1.82
